YY,MM,DD,HH,MI,SS,clientIP,server,dbname,elapsed,busy,rows,statement
2013,2,19,23,57,26,172.23.250.207,SDSS3J,BESTDR9,3E-3,0,1,"SELECT  top 1 '<a target=INFO href=http://skyserver.sdss3.org/dr9/en/tools/explore/obj.asp?id=' + cast(p.objId as varchar(20)) + '>' + cast(p.objId as varchar(20)) + '</a>' as objID,
   p.run, p.rerun, p.camcol, p.field, p.obj,
   p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,
   p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z
   FROM fGetNearbyObjEq(195,2.5,0.5) n, PhotoPrimary p
   WHERE n.objID=p.objID   "
2013,2,19,23,57,24,172.23.250.207,SDSS3J,BESTDR9,3E-3,0,1,"SELECT  top 1 '<a target=INFO href=http://skyserver.sdss3.org/dr9/en/tools/explore/obj.asp?id=' + cast(p.objId as varchar(20)) + '>' + cast(p.objId as varchar(20)) + '</a>' as objID,
   p.run, p.rerun, p.camcol, p.field, p.obj,
   p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,
   p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z
   FROM fGetNearbyObjEq(195,2.5,0.5) n, PhotoPrimary p
   WHERE n.objID=p.objID   "
2013,2,19,23,57,24,66.249.73.74,SDSS3J,BESTDR9,0.026,1E-3,1,select * from PhotoObjAll where objId=0x112d12fa81e20461  
2013,2,19,23,57,24,129.187.203.45,SDSS3J,BESTDR9,0.956,1E-3,342,"select g.ra,g.dec,PHZ.z,G.petroMag_u,G.petroMag_g,G.petroMag_r,G.petroMag_i,G.petroMag_z,dered_g,dered_r,dered_i,g.dered_z,g.expAB_g,g.expAB_r,g.expAB_i,g.expAB_z,g.expPHI_g,g.expPHI_r,g.expPHI_i,g.expPHI_z,g.devAB_g,g.devAB_r,g.devAB_i,g.devAB_z,g.devPHI_g,g.devPHI_r,g.devPHI_i,g.devPHI_z from galaxy as g join dbo.fgetNearbyObjEq( 195.76012 , 26.73966 , 3.57639 ) as GN on Gn.ObjID = g.ObjID join photoz as PHZ on g.ObjID = PHZ.ObjID 
  "
2013,2,19,23,57,20,129.187.203.45,SDSS3J,BESTDR9,3.623,6E-3,439,"select g.ra,g.dec,PHZ.z,G.petroMag_u,G.petroMag_g,G.petroMag_r,G.petroMag_i,G.petroMag_z,dered_g,dered_r,dered_i,g.dered_z,g.expAB_g,g.expAB_r,g.expAB_i,g.expAB_z,g.expPHI_g,g.expPHI_r,g.expPHI_i,g.expPHI_z,g.devAB_g,g.devAB_r,g.devAB_i,g.devAB_z,g.devPHI_g,g.devPHI_r,g.devPHI_i,g.devPHI_z from galaxy as g join dbo.fgetNearbyObjEq( 202.34628 , 25.79229 , 5.1547 ) as GN on Gn.ObjID = g.ObjID join photoz as PHZ on g.ObjID = PHZ.ObjID 
  "
2013,2,19,23,57,18,172.23.250.207,SDSS3J,BESTDR9,6E-3,0,1,"SELECT  top 1 '<a target=INFO href=http://skyserver.sdss3.org/dr9/en/tools/explore/obj.asp?id=' + cast(p.objId as varchar(20)) + '>' + cast(p.objId as varchar(20)) + '</a>' as objID,
   p.run, p.rerun, p.camcol, p.field, p.obj,
   p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,
   p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z
   FROM fGetNearbyObjEq(195,2.5,0.5) n, PhotoPrimary p
   WHERE n.objID=p.objID   "
2013,2,19,23,57,17,129.187.203.45,SDSS3J,BESTDR9,2.863,4E-3,588,"select g.ra,g.dec,PHZ.z,G.petroMag_u,G.petroMag_g,G.petroMag_r,G.petroMag_i,G.petroMag_z,dered_g,dered_r,dered_i,g.dered_z,g.expAB_g,g.expAB_r,g.expAB_i,g.expAB_z,g.expPHI_g,g.expPHI_r,g.expPHI_i,g.expPHI_z,g.devAB_g,g.devAB_r,g.devAB_i,g.devAB_z,g.devPHI_g,g.devPHI_r,g.devPHI_i,g.devPHI_z from galaxy as g join dbo.fgetNearbyObjEq( 202.19090 , 25.44571 , 5.69003 ) as GN on Gn.ObjID = g.ObjID join photoz as PHZ on g.ObjID = PHZ.ObjID 
  "
2013,2,19,23,57,16,172.23.250.207,SDSS3J,BESTDR9,3E-3,0,1,"SELECT  top 1 '<a target=INFO href=http://skyserver.sdss3.org/dr9/en/tools/explore/obj.asp?id=' + cast(p.objId as varchar(20)) + '>' + cast(p.objId as varchar(20)) + '</a>' as objID,
   p.run, p.rerun, p.camcol, p.field, p.obj,
   p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,
   p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z
   FROM fGetNearbyObjEq(195,2.5,0.5) n, PhotoPrimary p
   WHERE n.objID=p.objID   "
2013,2,19,23,57,15,129.187.203.45,SDSS3J,BESTDR9,0.71,6E-3,182,"select g.ra,g.dec,PHZ.z,G.petroMag_u,G.petroMag_g,G.petroMag_r,G.petroMag_i,G.petroMag_z,dered_g,dered_r,dered_i,g.dered_z,g.expAB_g,g.expAB_r,g.expAB_i,g.expAB_z,g.expPHI_g,g.expPHI_r,g.expPHI_i,g.expPHI_z,g.devAB_g,g.devAB_r,g.devAB_i,g.devAB_z,g.devPHI_g,g.devPHI_r,g.devPHI_i,g.devPHI_z from galaxy as g join dbo.fgetNearbyObjEq( 195.52661 , 26.38615 , 2.67654 ) as GN on Gn.ObjID = g.ObjID join photoz as PHZ on g.ObjID = PHZ.ObjID 
  "
2013,2,19,23,57,14,172.23.250.207,SDSS3J,BESTDR9,3E-3,0,1,"SELECT  top 1 '<a target=INFO href=http://skyserver.sdss3.org/dr9/en/tools/explore/obj.asp?id=' + cast(p.objId as varchar(20)) + '>' + cast(p.objId as varchar(20)) + '</a>' as objID,
   p.run, p.rerun, p.camcol, p.field, p.obj,
   p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,
   p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z
   FROM fGetNearbyObjEq(195,2.5,0.5) n, PhotoPrimary p
   WHERE n.objID=p.objID   "
2013,2,19,23,57,14,128.220.146.112,SDSS2A,BESTDR1,3E-3,0,1,"SELECT  top 1   p.objID, p.run, p.rerun, p.camcol, p.field, p.obj,
   p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,
   p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z
   FROM fGetNearbyObjEq(195,2.5,0.5) n, PhotoPrimary p
   WHERE n.objID=p.objID   "
2013,2,19,23,57,14,128.220.146.112,SDSS2A,BESTDR2,3E-3,0,1,"SELECT  top 1   p.objID, p.run, p.rerun, p.camcol, p.field, p.obj,
   p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,
   p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z
   FROM fGetNearbyObjEq(195,2.5,0.5) n, PhotoPrimary p
   WHERE n.objID=p.objID   "
2013,2,19,23,57,13,129.187.203.45,SDSS3J,BESTDR9,1.266,6E-3,229,"select g.ra,g.dec,PHZ.z,G.petroMag_u,G.petroMag_g,G.petroMag_r,G.petroMag_i,G.petroMag_z,dered_g,dered_r,dered_i,g.dered_z,g.expAB_g,g.expAB_r,g.expAB_i,g.expAB_z,g.expPHI_g,g.expPHI_r,g.expPHI_i,g.expPHI_z,g.devAB_g,g.devAB_r,g.devAB_i,g.devAB_z,g.devPHI_g,g.devPHI_r,g.devPHI_i,g.devPHI_z from galaxy as g join dbo.fgetNearbyObjEq( 195.12306 , 26.42371 , 3.38426 ) as GN on Gn.ObjID = g.ObjID join photoz as PHZ on g.ObjID = PHZ.ObjID 
  "
2013,2,19,23,57,12,66.249.73.74,SDSS3J,BESTDR9,0.05,0,1,select * from PhotoObjAll where objId=0x112d106681e9034a  
2013,2,19,23,57,11,129.187.203.45,SDSS3J,BESTDR9,1.48,3E-3,207,"select g.ra,g.dec,PHZ.z,G.petroMag_u,G.petroMag_g,G.petroMag_r,G.petroMag_i,G.petroMag_z,dered_g,dered_r,dered_i,g.dered_z,g.expAB_g,g.expAB_r,g.expAB_i,g.expAB_z,g.expPHI_g,g.expPHI_r,g.expPHI_i,g.expPHI_z,g.devAB_g,g.devAB_r,g.devAB_i,g.devAB_z,g.devPHI_g,g.devPHI_r,g.devPHI_i,g.devPHI_z from galaxy as g join dbo.fgetNearbyObjEq( 198.78983 , 25.68399 , 3.45106 ) as GN on Gn.ObjID = g.ObjID join photoz as PHZ on g.ObjID = PHZ.ObjID 
  "
2013,2,19,23,57,9,129.187.203.45,SDSS3J,BESTDR9,1.45,5E-3,310,"select g.ra,g.dec,PHZ.z,G.petroMag_u,G.petroMag_g,G.petroMag_r,G.petroMag_i,G.petroMag_z,dered_g,dered_r,dered_i,g.dered_z,g.expAB_g,g.expAB_r,g.expAB_i,g.expAB_z,g.expPHI_g,g.expPHI_r,g.expPHI_i,g.expPHI_z,g.devAB_g,g.devAB_r,g.devAB_i,g.devAB_z,g.devPHI_g,g.devPHI_r,g.devPHI_i,g.devPHI_z from galaxy as g join dbo.fgetNearbyObjEq( 192.36867 , 20.36352 , 3.69777 ) as GN on Gn.ObjID = g.ObjID join photoz as PHZ on g.ObjID = PHZ.ObjID 
  "
2013,2,19,23,57,8,133.56.195.32,SDSS3J,BESTDR9,23.275999,0.057,707,SELECT * 
from SpecobjALL s 
where s.ra >= 215.1 and s.ra < 215.15 
  
2013,2,19,23,57,8,66.249.73.74,SDSS3J,BESTDR9,0.036,1E-3,1,select * from PhotoObjAll where objId=0x112d0b26806d01c2  
2013,2,19,23,57,8,172.23.250.207,SDSS3J,BESTDR9,6E-3,0,1,"SELECT  top 1 '<a target=INFO href=http://skyserver.sdss3.org/dr9/en/tools/explore/obj.asp?id=' + cast(p.objId as varchar(20)) + '>' + cast(p.objId as varchar(20)) + '</a>' as objID,
   p.run, p.rerun, p.camcol, p.field, p.obj,
   p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,
   p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z
   FROM fGetNearbyObjEq(195,2.5,0.5) n, PhotoPrimary p
   WHERE n.objID=p.objID   "
2013,2,19,23,57,7,129.187.203.45,SDSS3J,BESTDR9,1.05,2E-3,195,"select g.ra,g.dec,PHZ.z,G.petroMag_u,G.petroMag_g,G.petroMag_r,G.petroMag_i,G.petroMag_z,dered_g,dered_r,dered_i,g.dered_z,g.expAB_g,g.expAB_r,g.expAB_i,g.expAB_z,g.expPHI_g,g.expPHI_r,g.expPHI_i,g.expPHI_z,g.devAB_g,g.devAB_r,g.devAB_i,g.devAB_z,g.devPHI_g,g.devPHI_r,g.devPHI_i,g.devPHI_z from galaxy as g join dbo.fgetNearbyObjEq( 190.78148 , 20.42697 , 2.68003 ) as GN on Gn.ObjID = g.ObjID join photoz as PHZ on g.ObjID = PHZ.ObjID 
  "
2013,2,19,23,57,7,128.220.146.112,SDSS2A,BESTDR1,3E-3,0,1,"SELECT  top 1   p.objID, p.run, p.rerun, p.camcol, p.field, p.obj,
   p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,
   p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z
   FROM fGetNearbyObjEq(195,2.5,0.5) n, PhotoPrimary p
   WHERE n.objID=p.objID   "
2013,2,19,23,57,6,172.23.250.207,SDSS3J,BESTDR9,3E-3,0,1,"SELECT  top 1 '<a target=INFO href=http://skyserver.sdss3.org/dr9/en/tools/explore/obj.asp?id=' + cast(p.objId as varchar(20)) + '>' + cast(p.objId as varchar(20)) + '</a>' as objID,
   p.run, p.rerun, p.camcol, p.field, p.obj,
   p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,
   p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z
   FROM fGetNearbyObjEq(195,2.5,0.5) n, PhotoPrimary p
   WHERE n.objID=p.objID   "
2013,2,19,23,57,5,129.187.203.45,SDSS3J,BESTDR9,1.27,9E-3,140,"select g.ra,g.dec,PHZ.z,G.petroMag_u,G.petroMag_g,G.petroMag_r,G.petroMag_i,G.petroMag_z,dered_g,dered_r,dered_i,g.dered_z,g.expAB_g,g.expAB_r,g.expAB_i,g.expAB_z,g.expPHI_g,g.expPHI_r,g.expPHI_i,g.expPHI_z,g.devAB_g,g.devAB_r,g.devAB_i,g.devAB_z,g.devPHI_g,g.devPHI_r,g.devPHI_i,g.devPHI_z from galaxy as g join dbo.fgetNearbyObjEq( 191.75212 , 20.75404 , 2.62567 ) as GN on Gn.ObjID = g.ObjID join photoz as PHZ on g.ObjID = PHZ.ObjID 
  "
2013,2,19,23,57,4,172.23.250.207,SDSS3J,BESTDR9,3E-3,1E-3,1,"SELECT  top 1 '<a target=INFO href=http://skyserver.sdss3.org/dr9/en/tools/explore/obj.asp?id=' + cast(p.objId as varchar(20)) + '>' + cast(p.objId as varchar(20)) + '</a>' as objID,
   p.run, p.rerun, p.camcol, p.field, p.obj,
   p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,
   p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z
   FROM fGetNearbyObjEq(195,2.5,0.5) n, PhotoPrimary p
   WHERE n.objID=p.objID   "
2013,2,19,23,57,3,66.249.73.74,SDSS3J,BESTDR9,0.053,1E-3,1,select * from PhotoObjAll where objId=0x112d0a66819a0115  
2013,2,19,23,57,2,129.187.203.45,SDSS3J,BESTDR9,1.23,3E-3,225,"select g.ra,g.dec,PHZ.z,G.petroMag_u,G.petroMag_g,G.petroMag_r,G.petroMag_i,G.petroMag_z,dered_g,dered_r,dered_i,g.dered_z,g.expAB_g,g.expAB_r,g.expAB_i,g.expAB_z,g.expPHI_g,g.expPHI_r,g.expPHI_i,g.expPHI_z,g.devAB_g,g.devAB_r,g.devAB_i,g.devAB_z,g.devPHI_g,g.devPHI_r,g.devPHI_i,g.devPHI_z from galaxy as g join dbo.fgetNearbyObjEq( 192.24448 , 20.36787 , 3.33379 ) as GN on Gn.ObjID = g.ObjID join photoz as PHZ on g.ObjID = PHZ.ObjID 
  "
2013,2,19,23,57,0,66.249.73.74,SDSS3J,BESTDR9,0.11,1E-3,1,select * from PhotoObjAll where objId=0x112d0ab2802d03ec  
2013,2,19,23,57,0,129.187.203.45,SDSS3J,BESTDR9,1.336,3E-3,199,"select g.ra,g.dec,PHZ.z,G.petroMag_u,G.petroMag_g,G.petroMag_r,G.petroMag_i,G.petroMag_z,dered_g,dered_r,dered_i,g.dered_z,g.expAB_g,g.expAB_r,g.expAB_i,g.expAB_z,g.expPHI_g,g.expPHI_r,g.expPHI_i,g.expPHI_z,g.devAB_g,g.devAB_r,g.devAB_i,g.devAB_z,g.devPHI_g,g.devPHI_r,g.devPHI_i,g.devPHI_z from galaxy as g join dbo.fgetNearbyObjEq( 187.37801 , 20.71248 , 3.04946 ) as GN on Gn.ObjID = g.ObjID join photoz as PHZ on g.ObjID = PHZ.ObjID 
  "
2013,2,19,23,56,58,129.187.203.45,SDSS3J,BESTDR9,1.626,4E-3,302,"select g.ra,g.dec,PHZ.z,G.petroMag_u,G.petroMag_g,G.petroMag_r,G.petroMag_i,G.petroMag_z,dered_g,dered_r,dered_i,g.dered_z,g.expAB_g,g.expAB_r,g.expAB_i,g.expAB_z,g.expPHI_g,g.expPHI_r,g.expPHI_i,g.expPHI_z,g.devAB_g,g.devAB_r,g.devAB_i,g.devAB_z,g.devPHI_g,g.devPHI_r,g.devPHI_i,g.devPHI_z from galaxy as g join dbo.fgetNearbyObjEq( 185.66206 , 20.54905 , 3.95514 ) as GN on Gn.ObjID = g.ObjID join photoz as PHZ on g.ObjID = PHZ.ObjID 
  "
2013,2,19,23,56,58,172.23.250.207,SDSS3J,BESTDR9,3E-3,0,1,"SELECT  top 1 '<a target=INFO href=http://skyserver.sdss3.org/dr9/en/tools/explore/obj.asp?id=' + cast(p.objId as varchar(20)) + '>' + cast(p.objId as varchar(20)) + '</a>' as objID,
   p.run, p.rerun, p.camcol, p.field, p.obj,
   p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,
   p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z
   FROM fGetNearbyObjEq(195,2.5,0.5) n, PhotoPrimary p
   WHERE n.objID=p.objID   "
2013,2,19,23,56,56,172.23.250.207,SDSS3J,BESTDR9,6E-3,0,1,"SELECT  top 1 '<a target=INFO href=http://skyserver.sdss3.org/dr9/en/tools/explore/obj.asp?id=' + cast(p.objId as varchar(20)) + '>' + cast(p.objId as varchar(20)) + '</a>' as objID,
   p.run, p.rerun, p.camcol, p.field, p.obj,
   p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,
   p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z
   FROM fGetNearbyObjEq(195,2.5,0.5) n, PhotoPrimary p
   WHERE n.objID=p.objID   "
2013,2,19,23,56,56,129.187.203.45,SDSS3J,BESTDR9,0.886,3E-3,148,"select g.ra,g.dec,PHZ.z,G.petroMag_u,G.petroMag_g,G.petroMag_r,G.petroMag_i,G.petroMag_z,dered_g,dered_r,dered_i,g.dered_z,g.expAB_g,g.expAB_r,g.expAB_i,g.expAB_z,g.expPHI_g,g.expPHI_r,g.expPHI_i,g.expPHI_z,g.devAB_g,g.devAB_r,g.devAB_i,g.devAB_z,g.devPHI_g,g.devPHI_r,g.devPHI_i,g.devPHI_z from galaxy as g join dbo.fgetNearbyObjEq( 188.87257 , 21.12196 , 3.02687 ) as GN on Gn.ObjID = g.ObjID join photoz as PHZ on g.ObjID = PHZ.ObjID 
  "
2013,2,19,23,56,55,66.249.73.74,SDSS3J,BESTDR9,0.046,2E-3,0,"SELECT  top 10 '<a target=INFO href=http://skyserver.sdss3.org/dr9/en/tools/explore/obj.asp?id=' + cast(p.objId as varchar(20)) + '>' + cast(p.objId as varchar(20)) + '</a>' as objID,
   p.run, p.rerun, p.camcol, p.field, p.obj,
   p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,
   p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z
   FROM fGetNearbyObjEq(166.384969,38.424278,0.08) n JOIN PhotoPrimary p ON n.objID=p.objID   "
2013,2,19,23,56,55,66.249.73.35,JHU-SDSS002,BestDR5,0.016,0,1,select * from PhotoTag where objId=0x082805b641cb0072  
2013,2,19,23,56,54,172.23.250.207,SDSS3J,BESTDR9,3E-3,0,1,"SELECT  top 1 '<a target=INFO href=http://skyserver.sdss3.org/dr9/en/tools/explore/obj.asp?id=' + cast(p.objId as varchar(20)) + '>' + cast(p.objId as varchar(20)) + '</a>' as objID,
   p.run, p.rerun, p.camcol, p.field, p.obj,
   p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,
   p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z
   FROM fGetNearbyObjEq(195,2.5,0.5) n, PhotoPrimary p
   WHERE n.objID=p.objID   "
2013,2,19,23,56,54,129.187.203.45,SDSS3J,BESTDR9,1.46,9E-3,229,"select g.ra,g.dec,PHZ.z,G.petroMag_u,G.petroMag_g,G.petroMag_r,G.petroMag_i,G.petroMag_z,dered_g,dered_r,dered_i,g.dered_z,g.expAB_g,g.expAB_r,g.expAB_i,g.expAB_z,g.expPHI_g,g.expPHI_r,g.expPHI_i,g.expPHI_z,g.devAB_g,g.devAB_r,g.devAB_i,g.devAB_z,g.devPHI_g,g.devPHI_r,g.devPHI_i,g.devPHI_z from galaxy as g join dbo.fgetNearbyObjEq( 185.87462 , 20.07655 , 3.62626 ) as GN on Gn.ObjID = g.ObjID join photoz as PHZ on g.ObjID = PHZ.ObjID 
  "
2013,2,19,23,56,54,66.249.73.58,SDSS2A,BESTDR3,0,0,1,select * from PhotoTag where objId=0x082804cf606b00ad  
2013,2,19,23,56,53,128.220.146.112,SDSS2A,BESTDR7,3E-3,0,1,"SELECT  top 1 '<a target=INFO href=http://skyserver.sdss.org/astro/en/tools/explore/obj.asp?id=' + cast(p.objId as varchar(20)) + '>' + cast(p.objId as varchar(20)) + '</a>' as objID,
   p.run, p.rerun, p.camcol, p.field, p.obj,
   p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,
   p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z
   FROM fGetNearbyObjEq(195,2.5,0.5) n, PhotoPrimary p
   WHERE n.objID=p.objID   "
2013,2,19,23,56,52,129.187.203.45,SDSS3J,BESTDR9,0.946,1E-3,202,"select g.ra,g.dec,PHZ.z,G.petroMag_u,G.petroMag_g,G.petroMag_r,G.petroMag_i,G.petroMag_z,dered_g,dered_r,dered_i,g.dered_z,g.expAB_g,g.expAB_r,g.expAB_i,g.expAB_z,g.expPHI_g,g.expPHI_r,g.expPHI_i,g.expPHI_z,g.devAB_g,g.devAB_r,g.devAB_i,g.devAB_z,g.devPHI_g,g.devPHI_r,g.devPHI_i,g.devPHI_z from galaxy as g join dbo.fgetNearbyObjEq( 190.40761 , 20.31476 , 3.19794 ) as GN on Gn.ObjID = g.ObjID join photoz as PHZ on g.ObjID = PHZ.ObjID 
  "
2013,2,19,23,56,50,129.187.203.45,SDSS3J,BESTDR9,1.713,4E-3,298,"select g.ra,g.dec,PHZ.z,G.petroMag_u,G.petroMag_g,G.petroMag_r,G.petroMag_i,G.petroMag_z,dered_g,dered_r,dered_i,g.dered_z,g.expAB_g,g.expAB_r,g.expAB_i,g.expAB_z,g.expPHI_g,g.expPHI_r,g.expPHI_i,g.expPHI_z,g.devAB_g,g.devAB_r,g.devAB_i,g.devAB_z,g.devPHI_g,g.devPHI_r,g.devPHI_i,g.devPHI_z from galaxy as g join dbo.fgetNearbyObjEq( 193.27591 , 25.28242 , 3.87017 ) as GN on Gn.ObjID = g.ObjID join photoz as PHZ on g.ObjID = PHZ.ObjID 
  "
2013,2,19,23,56,49,66.249.73.74,SDSS3J,BESTDR9,0.056,0,1,select * from PhotoObjAll where objId=0x112d0111803d031f  
2013,2,19,23,56,48,172.23.250.207,SDSS3J,BESTDR9,3E-3,0,1,"SELECT  top 1 '<a target=INFO href=http://skyserver.sdss3.org/dr9/en/tools/explore/obj.asp?id=' + cast(p.objId as varchar(20)) + '>' + cast(p.objId as varchar(20)) + '</a>' as objID,
   p.run, p.rerun, p.camcol, p.field, p.obj,
   p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,
   p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z
   FROM fGetNearbyObjEq(195,2.5,0.5) n, PhotoPrimary p
   WHERE n.objID=p.objID   "
2013,2,19,23,56,47,129.187.203.45,SDSS3J,BESTDR9,1.53,3E-3,308,"select g.ra,g.dec,PHZ.z,G.petroMag_u,G.petroMag_g,G.petroMag_r,G.petroMag_i,G.petroMag_z,dered_g,dered_r,dered_i,g.dered_z,g.expAB_g,g.expAB_r,g.expAB_i,g.expAB_z,g.expPHI_g,g.expPHI_r,g.expPHI_i,g.expPHI_z,g.devAB_g,g.devAB_r,g.devAB_i,g.devAB_z,g.devPHI_g,g.devPHI_r,g.devPHI_i,g.devPHI_z from galaxy as g join dbo.fgetNearbyObjEq( 192.02269 , 20.61037 , 4.28278 ) as GN on Gn.ObjID = g.ObjID join photoz as PHZ on g.ObjID = PHZ.ObjID 
  "
2013,2,19,23,56,46,128.220.146.112,SDSS3J,BESTDR9,6E-3,0,1,"SELECT  top 1 '<a target=INFO href=http://skyserver.sdss3.org/dr9/en/tools/explore/obj.asp?id=' + cast(p.objId as varchar(20)) + '>' + cast(p.objId as varchar(20)) + '</a>' as objID,
   p.run, p.rerun, p.camcol, p.field, p.obj,
   p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,
   p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z
   FROM fGetNearbyObjEq(195,2.5,0.5) n, PhotoPrimary p
   WHERE n.objID=p.objID   "
2013,2,19,23,56,46,172.23.250.207,SDSS3J,BESTDR9,3E-3,0,1,"SELECT  top 1 '<a target=INFO href=http://skyserver.sdss3.org/dr9/en/tools/explore/obj.asp?id=' + cast(p.objId as varchar(20)) + '>' + cast(p.objId as varchar(20)) + '</a>' as objID,
   p.run, p.rerun, p.camcol, p.field, p.obj,
   p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,
   p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z
   FROM fGetNearbyObjEq(195,2.5,0.5) n, PhotoPrimary p
   WHERE n.objID=p.objID   "
2013,2,19,23,56,45,66.249.73.74,SDSS3J,BESTDR9,0.013,1E-3,1,select * from PhotoObjAll where objId=0x112d0bd72148003d  
2013,2,19,23,56,44,128.220.146.112,SDSS3J,BESTDR9,3E-3,0,1,"SELECT  top 1 '<a target=INFO href=http://skyserver.sdss3.org/dr9/en/tools/explore/obj.asp?id=' + cast(p.objId as varchar(20)) + '>' + cast(p.objId as varchar(20)) + '</a>' as objID,
   p.run, p.rerun, p.camcol, p.field, p.obj,
   p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,
   p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z
   FROM fGetNearbyObjEq(195,2.5,0.5) n, PhotoPrimary p
   WHERE n.objID=p.objID   "
2013,2,19,23,56,44,133.56.195.32,SDSS3J,BESTDR9,21.833,0.058,689,SELECT * 
from SpecobjALL s 
where s.ra >= 215.05 and s.ra < 215.1 
  
2013,2,19,23,56,44,129.187.203.45,SDSS3J,BESTDR9,1.87,10E-3,338,"select g.ra,g.dec,PHZ.z,G.petroMag_u,G.petroMag_g,G.petroMag_r,G.petroMag_i,G.petroMag_z,dered_g,dered_r,dered_i,g.dered_z,g.expAB_g,g.expAB_r,g.expAB_i,g.expAB_z,g.expPHI_g,g.expPHI_r,g.expPHI_i,g.expPHI_z,g.devAB_g,g.devAB_r,g.devAB_i,g.devAB_z,g.devPHI_g,g.devPHI_r,g.devPHI_i,g.devPHI_z from galaxy as g join dbo.fgetNearbyObjEq( 186.97144 , 24.61873 , 4.60297 ) as GN on Gn.ObjID = g.ObjID join photoz as PHZ on g.ObjID = PHZ.ObjID 
  "
2013,2,19,23,56,43,172.23.250.207,SDSS3J,BESTDR9,3E-3,0,1,"SELECT  top 1 '<a target=INFO href=http://skyserver.sdss3.org/dr9/en/tools/explore/obj.asp?id=' + cast(p.objId as varchar(20)) + '>' + cast(p.objId as varchar(20)) + '</a>' as objID,
   p.run, p.rerun, p.camcol, p.field, p.obj,
   p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,
   p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z
   FROM fGetNearbyObjEq(195,2.5,0.5) n, PhotoPrimary p
   WHERE n.objID=p.objID   "
2013,2,19,23,56,42,129.187.203.45,SDSS3J,BESTDR9,1.166,1E-3,246,"select g.ra,g.dec,PHZ.z,G.petroMag_u,G.petroMag_g,G.petroMag_r,G.petroMag_i,G.petroMag_z,dered_g,dered_r,dered_i,g.dered_z,g.expAB_g,g.expAB_r,g.expAB_i,g.expAB_z,g.expPHI_g,g.expPHI_r,g.expPHI_i,g.expPHI_z,g.devAB_g,g.devAB_r,g.devAB_i,g.devAB_z,g.devPHI_g,g.devPHI_r,g.devPHI_i,g.devPHI_z from galaxy as g join dbo.fgetNearbyObjEq( 190.26494 , 20.66198 , 3.34813 ) as GN on Gn.ObjID = g.ObjID join photoz as PHZ on g.ObjID = PHZ.ObjID 
  "
2013,2,19,23,56,41,66.249.73.74,SDSS3J,BESTDR9,0.016,1E-3,1,select * from PhotoObjAll where objId=0x112d0bd7214800c6  
