YY,MM,DD,HH,MI,SS,clientIP,server,dbname,elapsed,busy,rows,statement
2013,1,16,21,3,46,66.249.75.204,SDSS2A,BESTDR3,3E-3,0,53,select * from XCRedshift where specObjId=0x012ec9e829400000  
2013,1,16,21,3,44,131.220.98.127,SDSS3J,BESTDR9,0.24,7E-3,2385,"select objID, ra, dec, raErr, decErr, psfMag_u, psfMagErr_u, psfMag_g, psfMagErr_g, psfMag_r, psfMagErr_r, psfMag_i, psfMagErr_i, psfMag_z, psfMagErr_z, flags, clean from star where ra between 57.4542 and 57.9542 and dec between -0.9575 and -0.4575 AND flags & dbo.fPhotoFlags('BLENDED') = 0 
  "
2013,1,16,21,3,41,180.76.5.59,SDSS2B,BESTDR7,0.02,0,1,select distinct parent from DBViewCols where viewname='PhotoSecondary'  
2013,1,16,21,3,41,180.76.5.59,SDSS2B,BESTDR7,3E-3,0,1,select description from DBObjects where name='PhotoSecondary'  
2013,1,16,21,3,41,180.76.5.59,SDSS2B,BESTDR7,3E-3,0,1,select text from DBObjects where name='PhotoSecondary'  
2013,1,16,21,3,41,180.76.5.59,SDSS2B,BESTDR7,1.066,0.033,454,select * from dbo.fDocColumns('PhotoSecondary')  
2013,1,16,21,3,40,131.220.98.127,SDSS3J,BESTDR9,0.256,8E-3,2163,"select objID, ra, dec, raErr, decErr, psfMag_u, psfMagErr_u, psfMag_g, psfMagErr_g, psfMag_r, psfMagErr_r, psfMag_i, psfMagErr_i, psfMag_z, psfMagErr_z, flags, clean from star where ra between 14.3 and 14.8 and dec between 1.43278 and 1.93278 AND flags & dbo.fPhotoFlags('BLENDED') = 0 
  "
2013,1,16,21,3,36,131.220.98.127,SDSS3J,BESTDR9,0.266,8E-3,2247,"select objID, ra, dec, raErr, decErr, psfMag_u, psfMagErr_u, psfMag_g, psfMagErr_g, psfMag_r, psfMagErr_r, psfMag_i, psfMagErr_i, psfMag_z, psfMagErr_z, flags, clean from star where ra between 13.8 and 14.3 and dec between 1.43278 and 1.93278 AND flags & dbo.fPhotoFlags('BLENDED') = 0 
  "
2013,1,16,21,3,35,66.249.75.204,SDSS2A,BESTDR3,3E-3,0,53,select * from XCRedshift where specObjId=0x012ec9e829000000  
2013,1,16,21,3,32,131.220.98.127,SDSS3J,BESTDR9,0.256,8E-3,2106,"select objID, ra, dec, raErr, decErr, psfMag_u, psfMagErr_u, psfMag_g, psfMagErr_g, psfMag_r, psfMagErr_r, psfMag_i, psfMagErr_i, psfMag_z, psfMagErr_z, flags, clean from star where ra between 13.3 and 13.8 and dec between 1.43278 and 1.93278 AND flags & dbo.fPhotoFlags('BLENDED') = 0 
  "
2013,1,16,21,3,28,131.220.98.127,SDSS3J,BESTDR9,0.266,8E-3,2330,"select objID, ra, dec, raErr, decErr, psfMag_u, psfMagErr_u, psfMag_g, psfMagErr_g, psfMag_r, psfMagErr_r, psfMag_i, psfMagErr_i, psfMag_z, psfMagErr_z, flags, clean from star where ra between 12.8 and 13.3 and dec between 1.43278 and 1.93278 AND flags & dbo.fPhotoFlags('BLENDED') = 0 
  "
2013,1,16,21,3,28,128.220.146.112,SDSS2B,BESTDR7,1.183,0.037,0,"SELECT  top 1 '<a target=INFO href=http://skyserver.sdss.org/dr7/en/tools/explore/obj.asp?id=' + cast(p.objId as varchar(20)) + '>' + cast(p.objId as varchar(20)) + '</a>' as objID,
   p.run, p.rerun, p.camcol, p.field, p.obj,
   p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,
   p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z
   FROM fGetNearbyObjEq(195,2.5,0.5) n, PhotoPrimary p
   WHERE n.objID=p.objID   "
2013,1,16,21,3,27,66.249.75.115,SDSS3J,BESTDR9,0.053,1E-3,1,select * from Field where fieldId=0x112d02f422ba0000  
2013,1,16,21,3,24,131.220.98.127,SDSS3J,BESTDR9,0.263,8E-3,2154,"select objID, ra, dec, raErr, decErr, psfMag_u, psfMagErr_u, psfMag_g, psfMagErr_g, psfMag_r, psfMagErr_r, psfMag_i, psfMagErr_i, psfMag_z, psfMagErr_z, flags, clean from star where ra between 14.3 and 14.8 and dec between 0.93278 and 1.43278 AND flags & dbo.fPhotoFlags('BLENDED') = 0 
  "
2013,1,16,21,3,20,131.220.98.127,SDSS3J,BESTDR9,0.266,8E-3,2171,"select objID, ra, dec, raErr, decErr, psfMag_u, psfMagErr_u, psfMag_g, psfMagErr_g, psfMag_r, psfMagErr_r, psfMag_i, psfMagErr_i, psfMag_z, psfMagErr_z, flags, clean from star where ra between 13.8 and 14.3 and dec between 0.93278 and 1.43278 AND flags & dbo.fPhotoFlags('BLENDED') = 0 
  "
2013,1,16,21,3,16,131.220.98.127,SDSS3J,BESTDR9,0.263,8E-3,2218,"select objID, ra, dec, raErr, decErr, psfMag_u, psfMagErr_u, psfMag_g, psfMagErr_g, psfMag_r, psfMagErr_r, psfMag_i, psfMagErr_i, psfMag_z, psfMagErr_z, flags, clean from star where ra between 13.3 and 13.8 and dec between 0.93278 and 1.43278 AND flags & dbo.fPhotoFlags('BLENDED') = 0 
  "
2013,1,16,21,3,15,66.249.75.204,SDSS2A,BESTDR3,3E-3,0,53,select * from XCRedshift where specObjId=0x012ec9e828c00000  
2013,1,16,21,3,12,131.220.98.127,SDSS3J,BESTDR9,0.27,9E-3,2158,"select objID, ra, dec, raErr, decErr, psfMag_u, psfMagErr_u, psfMag_g, psfMagErr_g, psfMag_r, psfMagErr_r, psfMag_i, psfMagErr_i, psfMag_z, psfMagErr_z, flags, clean from star where ra between 12.8 and 13.3 and dec between 0.93278 and 1.43278 AND flags & dbo.fPhotoFlags('BLENDED') = 0 
  "
2013,1,16,21,3,8,131.220.98.127,SDSS3J,BESTDR9,0.27,8E-3,2232,"select objID, ra, dec, raErr, decErr, psfMag_u, psfMagErr_u, psfMag_g, psfMagErr_g, psfMag_r, psfMagErr_r, psfMag_i, psfMagErr_i, psfMag_z, psfMagErr_z, flags, clean from star where ra between 14.3 and 14.8 and dec between 0.43278 and 0.93278 AND flags & dbo.fPhotoFlags('BLENDED') = 0 
  "
2013,1,16,21,3,4,131.220.98.127,SDSS3J,BESTDR9,0.273,8E-3,2335,"select objID, ra, dec, raErr, decErr, psfMag_u, psfMagErr_u, psfMag_g, psfMagErr_g, psfMag_r, psfMagErr_r, psfMag_i, psfMagErr_i, psfMag_z, psfMagErr_z, flags, clean from star where ra between 13.8 and 14.3 and dec between 0.43278 and 0.93278 AND flags & dbo.fPhotoFlags('BLENDED') = 0 
  "
2013,1,16,21,3,3,128.220.146.112,SDSS3D,BESTDR8,0.02,0,1,"SELECT  top 1 '<a target=INFO href=http://skyserver.sdss3.org/dr8/en/tools/explore/obj.asp?id=' + cast(p.objId as varchar(20)) + '>' + cast(p.objId as varchar(20)) + '</a>' as objID,
   p.run, p.rerun, p.camcol, p.field, p.obj,
   p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,
   p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z
   FROM fGetNearbyObjEq(195,2.5,0.5) n, PhotoPrimary p
   WHERE n.objID=p.objID   "
2013,1,16,21,3,1,131.220.98.127,SDSS3J,BESTDR9,0.263,8E-3,2089,"select objID, ra, dec, raErr, decErr, psfMag_u, psfMagErr_u, psfMag_g, psfMagErr_g, psfMag_r, psfMagErr_r, psfMag_i, psfMagErr_i, psfMag_z, psfMagErr_z, flags, clean from star where ra between 13.3 and 13.8 and dec between 0.43278 and 0.93278 AND flags & dbo.fPhotoFlags('BLENDED') = 0 
  "
2013,1,16,21,3,0,66.249.75.204,SDSS2A,BESTDR3,3E-3,0,53,select * from XCRedshift where specObjId=0x012ec9e828800000  
2013,1,16,21,2,58,66.249.75.204,SDSS2A,BESTDR1,0.05,0,34,select * from SpecLineIndex where specObjId=0x0111caf576800000  
2013,1,16,21,2,57,131.220.98.127,SDSS3J,BESTDR9,0.266,8E-3,2137,"select objID, ra, dec, raErr, decErr, psfMag_u, psfMagErr_u, psfMag_g, psfMagErr_g, psfMag_r, psfMagErr_r, psfMag_i, psfMagErr_i, psfMag_z, psfMagErr_z, flags, clean from star where ra between 12.8 and 13.3 and dec between 0.43278 and 0.93278 AND flags & dbo.fPhotoFlags('BLENDED') = 0 
  "
2013,1,16,21,2,53,131.220.98.127,SDSS3J,BESTDR9,0.273,9E-3,2182,"select objID, ra, dec, raErr, decErr, psfMag_u, psfMagErr_u, psfMag_g, psfMagErr_g, psfMag_r, psfMagErr_r, psfMag_i, psfMagErr_i, psfMag_z, psfMagErr_z, flags, clean from star where ra between 14.3 and 14.8 and dec between -0.06722 and 0.43278 AND flags & dbo.fPhotoFlags('BLENDED') = 0 
  "
2013,1,16,21,2,48,131.220.98.127,SDSS3J,BESTDR9,0.27,8E-3,2186,"select objID, ra, dec, raErr, decErr, psfMag_u, psfMagErr_u, psfMag_g, psfMagErr_g, psfMag_r, psfMagErr_r, psfMag_i, psfMagErr_i, psfMag_z, psfMagErr_z, flags, clean from star where ra between 13.8 and 14.3 and dec between -0.06722 and 0.43278 AND flags & dbo.fPhotoFlags('BLENDED') = 0 
  "
2013,1,16,21,2,44,131.220.98.127,SDSS3J,BESTDR9,0.27,8E-3,2155,"select objID, ra, dec, raErr, decErr, psfMag_u, psfMagErr_u, psfMag_g, psfMagErr_g, psfMag_r, psfMagErr_r, psfMag_i, psfMagErr_i, psfMag_z, psfMagErr_z, flags, clean from star where ra between 13.3 and 13.8 and dec between -0.06722 and 0.43278 AND flags & dbo.fPhotoFlags('BLENDED') = 0 
  "
2013,1,16,21,2,44,128.220.146.112,SDSS3J,BESTDR9,6E-3,0,1,"SELECT  top 1 '<a target=INFO href=http://skyserver.sdss3.org/dr9/en/tools/explore/obj.asp?id=' + cast(p.objId as varchar(20)) + '>' + cast(p.objId as varchar(20)) + '</a>' as objID,
   p.run, p.rerun, p.camcol, p.field, p.obj,
   p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,
   p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z
   FROM fGetNearbyObjEq(195,2.5,0.5) n, PhotoPrimary p
   WHERE n.objID=p.objID   "
2013,1,16,21,2,43,66.249.75.204,SDSS2A,BESTDR3,0.013,0,53,select * from XCRedshift where specObjId=0x012ec9e828000000  
2013,1,16,21,2,40,131.220.98.127,SDSS3J,BESTDR9,0.27,9E-3,2137,"select objID, ra, dec, raErr, decErr, psfMag_u, psfMagErr_u, psfMag_g, psfMagErr_g, psfMag_r, psfMagErr_r, psfMag_i, psfMagErr_i, psfMag_z, psfMagErr_z, flags, clean from star where ra between 12.8 and 13.3 and dec between -0.06722 and 0.43278 AND flags & dbo.fPhotoFlags('BLENDED') = 0 
  "
2013,1,16,21,2,36,131.220.98.127,SDSS3J,BESTDR9,0.253,7E-3,2163,"select objID, ra, dec, raErr, decErr, psfMag_u, psfMagErr_u, psfMag_g, psfMagErr_g, psfMag_r, psfMagErr_r, psfMag_i, psfMagErr_i, psfMag_z, psfMagErr_z, flags, clean from star where ra between 14.3 and 14.8 and dec between 1.43278 and 1.93278 AND flags & dbo.fPhotoFlags('BLENDED') = 0 
  "
2013,1,16,21,2,32,131.220.98.127,SDSS3J,BESTDR9,0.263,7E-3,2247,"select objID, ra, dec, raErr, decErr, psfMag_u, psfMagErr_u, psfMag_g, psfMagErr_g, psfMag_r, psfMagErr_r, psfMag_i, psfMagErr_i, psfMag_z, psfMagErr_z, flags, clean from star where ra between 13.8 and 14.3 and dec between 1.43278 and 1.93278 AND flags & dbo.fPhotoFlags('BLENDED') = 0 
  "
2013,1,16,21,2,29,128.220.146.112,SDSS2A,BESTDR7,3E-3,0,1,"SELECT  top 1 '<a target=INFO href=http://skyserver.sdss.org/astro/en/tools/explore/obj.asp?id=' + cast(p.objId as varchar(20)) + '>' + cast(p.objId as varchar(20)) + '</a>' as objID,
   p.run, p.rerun, p.camcol, p.field, p.obj,
   p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,
   p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z
   FROM fGetNearbyObjEq(195,2.5,0.5) n, PhotoPrimary p
   WHERE n.objID=p.objID   "
2013,1,16,21,2,28,131.220.98.127,SDSS3J,BESTDR9,0.256,7E-3,2106,"select objID, ra, dec, raErr, decErr, psfMag_u, psfMagErr_u, psfMag_g, psfMagErr_g, psfMag_r, psfMagErr_r, psfMag_i, psfMagErr_i, psfMag_z, psfMagErr_z, flags, clean from star where ra between 13.3 and 13.8 and dec between 1.43278 and 1.93278 AND flags & dbo.fPhotoFlags('BLENDED') = 0 
  "
2013,1,16,21,2,28,66.249.75.204,SDSS2A,BESTDR3,0.023,0,53,select * from XCRedshift where specObjId=0x012ec9e826c00000  
2013,1,16,21,2,28,128.220.146.112,SDSS2A,BESTDR1,3E-3,0,1,"SELECT  top 1   p.objID, p.run, p.rerun, p.camcol, p.field, p.obj,
   p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,
   p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z
   FROM fGetNearbyObjEq(195,2.5,0.5) n, PhotoPrimary p
   WHERE n.objID=p.objID   "
2013,1,16,21,2,28,128.220.146.112,SDSS2A,BESTDR1,3E-3,1E-3,1,"SELECT  top 1   p.objID, p.run, p.rerun, p.camcol, p.field, p.obj,
   p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,
   p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z
   FROM fGetNearbyObjEq(195,2.5,0.5) n, PhotoPrimary p
   WHERE n.objID=p.objID   "
2013,1,16,21,2,24,131.220.98.127,SDSS3J,BESTDR9,0.266,8E-3,2330,"select objID, ra, dec, raErr, decErr, psfMag_u, psfMagErr_u, psfMag_g, psfMagErr_g, psfMag_r, psfMagErr_r, psfMag_i, psfMagErr_i, psfMag_z, psfMagErr_z, flags, clean from star where ra between 12.8 and 13.3 and dec between 1.43278 and 1.93278 AND flags & dbo.fPhotoFlags('BLENDED') = 0 
  "
2013,1,16,21,2,20,131.220.98.127,SDSS3J,BESTDR9,0.263,8E-3,2154,"select objID, ra, dec, raErr, decErr, psfMag_u, psfMagErr_u, psfMag_g, psfMagErr_g, psfMag_r, psfMagErr_r, psfMag_i, psfMagErr_i, psfMag_z, psfMagErr_z, flags, clean from star where ra between 14.3 and 14.8 and dec between 0.93278 and 1.43278 AND flags & dbo.fPhotoFlags('BLENDED') = 0 
  "
2013,1,16,21,2,18,66.249.75.115,SDSS3D,BESTDR8,0.176,0,4,select * from Frame where fieldId=0x112d0a8ca0980000  
2013,1,16,21,2,15,66.249.75.117,SDSS2B,BESTDR7,0.06,0,1,select * from PhotoTag where objId=0x08280a66c0e6016b  
2013,1,16,21,2,14,131.220.98.127,SDSS3J,BESTDR9,0.266,8E-3,2171,"select objID, ra, dec, raErr, decErr, psfMag_u, psfMagErr_u, psfMag_g, psfMagErr_g, psfMag_r, psfMagErr_r, psfMag_i, psfMagErr_i, psfMag_z, psfMagErr_z, flags, clean from star where ra between 13.8 and 14.3 and dec between 0.93278 and 1.43278 AND flags & dbo.fPhotoFlags('BLENDED') = 0 
  "
2013,1,16,21,2,12,66.249.75.204,SDSS2A,BESTDR3,0.023,0,53,select * from XCRedshift where specObjId=0x012ec9e821400000  
2013,1,16,21,2,10,131.220.98.127,SDSS3J,BESTDR9,0.266,8E-3,2218,"select objID, ra, dec, raErr, decErr, psfMag_u, psfMagErr_u, psfMag_g, psfMagErr_g, psfMag_r, psfMagErr_r, psfMag_i, psfMagErr_i, psfMag_z, psfMagErr_z, flags, clean from star where ra between 13.3 and 13.8 and dec between 0.93278 and 1.43278 AND flags & dbo.fPhotoFlags('BLENDED') = 0 
  "
2013,1,16,21,2,7,131.220.98.127,SDSS3J,BESTDR9,0.273,9E-3,2158,"select objID, ra, dec, raErr, decErr, psfMag_u, psfMagErr_u, psfMag_g, psfMagErr_g, psfMag_r, psfMagErr_r, psfMag_i, psfMagErr_i, psfMag_z, psfMagErr_z, flags, clean from star where ra between 12.8 and 13.3 and dec between 0.93278 and 1.43278 AND flags & dbo.fPhotoFlags('BLENDED') = 0 
  "
2013,1,16,21,2,3,131.220.98.127,SDSS3J,BESTDR9,0.27,8E-3,2232,"select objID, ra, dec, raErr, decErr, psfMag_u, psfMagErr_u, psfMag_g, psfMagErr_g, psfMag_r, psfMagErr_r, psfMag_i, psfMagErr_i, psfMag_z, psfMagErr_z, flags, clean from star where ra between 14.3 and 14.8 and dec between 0.43278 and 0.93278 AND flags & dbo.fPhotoFlags('BLENDED') = 0 
  "
2013,1,16,21,1,59,131.220.98.127,SDSS3J,BESTDR9,0.276,9E-3,2335,"select objID, ra, dec, raErr, decErr, psfMag_u, psfMagErr_u, psfMag_g, psfMagErr_g, psfMag_r, psfMagErr_r, psfMag_i, psfMagErr_i, psfMag_z, psfMagErr_z, flags, clean from star where ra between 13.8 and 14.3 and dec between 0.43278 and 0.93278 AND flags & dbo.fPhotoFlags('BLENDED') = 0 
  "
2013,1,16,21,1,56,66.249.75.204,SDSS2A,BESTDR3,0.016,0,53,select * from XCRedshift where specObjId=0x012ec9e81f800000  
2013,1,16,21,1,55,131.220.98.127,SDSS3J,BESTDR9,0.266,0.014,2089,"select objID, ra, dec, raErr, decErr, psfMag_u, psfMagErr_u, psfMag_g, psfMagErr_g, psfMag_r, psfMagErr_r, psfMag_i, psfMagErr_i, psfMag_z, psfMagErr_z, flags, clean from star where ra between 13.3 and 13.8 and dec between 0.43278 and 0.93278 AND flags & dbo.fPhotoFlags('BLENDED') = 0 
  "
2013,1,16,21,1,51,131.220.98.127,SDSS3J,BESTDR9,0.27,9E-3,2137,"select objID, ra, dec, raErr, decErr, psfMag_u, psfMagErr_u, psfMag_g, psfMagErr_g, psfMag_r, psfMagErr_r, psfMag_i, psfMagErr_i, psfMag_z, psfMagErr_z, flags, clean from star where ra between 12.8 and 13.3 and dec between 0.43278 and 0.93278 AND flags & dbo.fPhotoFlags('BLENDED') = 0 
  "
2013,1,16,21,1,47,131.220.98.127,SDSS3J,BESTDR9,0.27,8E-3,2182,"select objID, ra, dec, raErr, decErr, psfMag_u, psfMagErr_u, psfMag_g, psfMagErr_g, psfMag_r, psfMagErr_r, psfMag_i, psfMagErr_i, psfMag_z, psfMagErr_z, flags, clean from star where ra between 14.3 and 14.8 and dec between -0.06722 and 0.43278 AND flags & dbo.fPhotoFlags('BLENDED') = 0 
  "
2013,1,16,21,1,43,131.220.98.127,SDSS3J,BESTDR9,0.273,8E-3,2186,"select objID, ra, dec, raErr, decErr, psfMag_u, psfMagErr_u, psfMag_g, psfMagErr_g, psfMag_r, psfMagErr_r, psfMag_i, psfMagErr_i, psfMag_z, psfMagErr_z, flags, clean from star where ra between 13.8 and 14.3 and dec between -0.06722 and 0.43278 AND flags & dbo.fPhotoFlags('BLENDED') = 0 
  "
2013,1,16,21,1,41,66.249.75.204,SDSS2A,BESTDR3,0.046,0,53,select * from XCRedshift where specObjId=0x012ec9e81d400000  
2013,1,16,21,1,39,131.220.98.127,SDSS3J,BESTDR9,0.27,9E-3,2155,"select objID, ra, dec, raErr, decErr, psfMag_u, psfMagErr_u, psfMag_g, psfMagErr_g, psfMag_r, psfMagErr_r, psfMag_i, psfMagErr_i, psfMag_z, psfMagErr_z, flags, clean from star where ra between 13.3 and 13.8 and dec between -0.06722 and 0.43278 AND flags & dbo.fPhotoFlags('BLENDED') = 0 
  "
2013,1,16,21,1,38,128.220.143.25,SDSS2B,BESTDR7,1.16,0.036,0,"SELECT  top 1 '<a target=INFO href=http://skyserver.sdss.org/dr7/en/tools/explore/obj.asp?id=' + cast(p.objId as varchar(20)) + '>' + cast(p.objId as varchar(20)) + '</a>' as objID,
   p.run, p.rerun, p.camcol, p.field, p.obj,
   p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,
   p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z
   FROM fGetNearbyObjEq(195,2.5,0.5) n, PhotoPrimary p
   WHERE n.objID=p.objID   "
2013,1,16,21,1,38,128.220.143.25,SDSS2A,BESTDR2,3E-3,0,1,"SELECT  top 1   p.objID, p.run, p.rerun, p.camcol, p.field, p.obj,
   p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,
   p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z
   FROM fGetNearbyObjEq(195,2.5,0.5) n, PhotoPrimary p
   WHERE n.objID=p.objID   "
2013,1,16,21,1,38,128.220.143.25,SDSS2A,BESTDR1,6E-3,0,1,"SELECT  top 1   p.objID, p.run, p.rerun, p.camcol, p.field, p.obj,
   p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,
   p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z
   FROM fGetNearbyObjEq(195,2.5,0.5) n, PhotoPrimary p
   WHERE n.objID=p.objID   "
2013,1,16,21,1,38,128.220.143.25,SDSS2A,BESTDR7,3E-3,0,1,"SELECT  top 1 '<a target=INFO href=http://skyserver.sdss.org/astro/en/tools/explore/obj.asp?id=' + cast(p.objId as varchar(20)) + '>' + cast(p.objId as varchar(20)) + '</a>' as objID,
   p.run, p.rerun, p.camcol, p.field, p.obj,
   p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,
   p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z
   FROM fGetNearbyObjEq(195,2.5,0.5) n, PhotoPrimary p
   WHERE n.objID=p.objID   "
2013,1,16,21,1,35,131.220.98.127,SDSS3J,BESTDR9,0.273,8E-3,2137,"select objID, ra, dec, raErr, decErr, psfMag_u, psfMagErr_u, psfMag_g, psfMagErr_g, psfMag_r, psfMagErr_r, psfMag_i, psfMagErr_i, psfMag_z, psfMagErr_z, flags, clean from star where ra between 12.8 and 13.3 and dec between -0.06722 and 0.43278 AND flags & dbo.fPhotoFlags('BLENDED') = 0 
  "
2013,1,16,21,1,35,128.220.143.25,SDSS3J,BESTDR9,3E-3,0,1,"SELECT  top 1 '<a target=INFO href=http://skyserver.sdss3.org/dr9/en/tools/explore/obj.asp?id=' + cast(p.objId as varchar(20)) + '>' + cast(p.objId as varchar(20)) + '</a>' as objID,
   p.run, p.rerun, p.camcol, p.field, p.obj,
   p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,
   p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z
   FROM fGetNearbyObjEq(195,2.5,0.5) n, PhotoPrimary p
   WHERE n.objID=p.objID   "
2013,1,16,21,1,35,128.220.143.25,SDSS3D,BESTDR8,0.013,0,1,"SELECT  top 1 '<a target=INFO href=http://skyserver.sdss3.org/dr8/en/tools/explore/obj.asp?id=' + cast(p.objId as varchar(20)) + '>' + cast(p.objId as varchar(20)) + '</a>' as objID,
   p.run, p.rerun, p.camcol, p.field, p.obj,
   p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,
   p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z
   FROM fGetNearbyObjEq(195,2.5,0.5) n, PhotoPrimary p
   WHERE n.objID=p.objID   "
2013,1,16,21,1,34,128.32.15.133,SDSS3J,BESTDR9,4.493,0.02,173,"select p.ra, p.dec, p.u, p.g, p.r, p.i, p.z
from photoobj p, dbo.fgetNearByObjEq(247.914091,41.489755,8) n
where p.objid=n.objid and (p.r BETWEEN 10 AND 19)
  "
2013,1,16,21,1,31,131.220.98.127,SDSS3J,BESTDR9,0.203,6E-3,3267,"select objID, ra, dec, raErr, decErr, psfMag_u, psfMagErr_u, psfMag_g, psfMagErr_g, psfMag_r, psfMagErr_r, psfMag_i, psfMagErr_i, psfMag_z, psfMagErr_z, flags, clean from star where ra between 103.55 and 104.05 and dec between 0.17861 and 0.67861 AND flags & dbo.fPhotoFlags('BLENDED') = 0 
  "
2013,1,16,21,1,27,128.220.146.112,SDSS2B,BESTDR7,1.183,0.036,0,"SELECT  top 1 '<a target=INFO href=http://skyserver.sdss.org/dr7/en/tools/explore/obj.asp?id=' + cast(p.objId as varchar(20)) + '>' + cast(p.objId as varchar(20)) + '</a>' as objID,
   p.run, p.rerun, p.camcol, p.field, p.obj,
   p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,
   p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z
   FROM fGetNearbyObjEq(195,2.5,0.5) n, PhotoPrimary p
   WHERE n.objID=p.objID   "
2013,1,16,21,1,25,66.249.75.204,SDSS2A,BESTDR3,6E-3,0,53,select * from XCRedshift where specObjId=0x012ec9e81b800000  
2013,1,16,21,1,22,131.220.98.127,SDSS3J,BESTDR9,0.346,10E-3,8357,"select objID, ra, dec, raErr, decErr, psfMag_u, psfMagErr_u, psfMag_g, psfMagErr_g, psfMag_r, psfMagErr_r, psfMag_i, psfMagErr_i, psfMag_z, psfMagErr_z, flags, clean from star where ra between 103.05 and 103.55 and dec between 0.17861 and 0.67861 AND flags & dbo.fPhotoFlags('BLENDED') = 0 
  "
2013,1,16,21,1,16,131.220.98.127,SDSS3J,BESTDR9,0.276,8E-3,6741,"select objID, ra, dec, raErr, decErr, psfMag_u, psfMagErr_u, psfMag_g, psfMagErr_g, psfMag_r, psfMagErr_r, psfMag_i, psfMagErr_i, psfMag_z, psfMagErr_z, flags, clean from star where ra between 102.55 and 103.05 and dec between 0.17861 and 0.67861 AND flags & dbo.fPhotoFlags('BLENDED') = 0 
  "
2013,1,16,21,1,11,128.220.146.112,SDSS2A,BESTDR1,3E-3,0,1,"SELECT  top 1   p.objID, p.run, p.rerun, p.camcol, p.field, p.obj,
   p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,
   p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z
   FROM fGetNearbyObjEq(195,2.5,0.5) n, PhotoPrimary p
   WHERE n.objID=p.objID   "
2013,1,16,21,1,10,128.220.146.112,SDSS3D,BESTDR8,0.013,0,1,"SELECT  top 1 '<a target=INFO href=http://skyserver.sdss3.org/dr8/en/tools/explore/obj.asp?id=' + cast(p.objId as varchar(20)) + '>' + cast(p.objId as varchar(20)) + '</a>' as objID,
   p.run, p.rerun, p.camcol, p.field, p.obj,
   p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,
   p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z
   FROM fGetNearbyObjEq(195,2.5,0.5) n, PhotoPrimary p
   WHERE n.objID=p.objID   "
2013,1,16,21,1,9,66.249.75.204,SDSS2A,BESTDR3,10E-3,0,53,select * from XCRedshift where specObjId=0x012ec9e81a000000  
2013,1,16,21,1,8,131.220.98.127,SDSS3J,BESTDR9,0.436,10E-3,8934,"select objID, ra, dec, raErr, decErr, psfMag_u, psfMagErr_u, psfMag_g, psfMagErr_g, psfMag_r, psfMagErr_r, psfMag_i, psfMagErr_i, psfMag_z, psfMagErr_z, flags, clean from star where ra between 102.05 and 102.55 and dec between 0.17861 and 0.67861 AND flags & dbo.fPhotoFlags('BLENDED') = 0 
  "
2013,1,16,21,1,6,128.220.146.112,SDSS3J,BESTDR9,3E-3,0,1,"SELECT  top 1 '<a target=INFO href=http://skyserver.sdss3.org/dr9/en/tools/explore/obj.asp?id=' + cast(p.objId as varchar(20)) + '>' + cast(p.objId as varchar(20)) + '</a>' as objID,
   p.run, p.rerun, p.camcol, p.field, p.obj,
   p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,
   p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z
   FROM fGetNearbyObjEq(195,2.5,0.5) n, PhotoPrimary p
   WHERE n.objID=p.objID   "
