YY,MM,DD,HH,MI,SS,clientIP,server,dbname,elapsed,busy,rows,statement
2013,2,20,23,57,25,129.187.203.45,SDSS3J,BESTDR9,2.613,0.029,573,"select g.ra,g.dec,PHZ.z,G.petroMag_u,G.petroMag_g,G.petroMag_r,G.petroMag_i,G.petroMag_z,dered_g,dered_r,dered_i,g.dered_z,g.expAB_g,g.expAB_r,g.expAB_i,g.expAB_z,g.expPHI_g,g.expPHI_r,g.expPHI_i,g.expPHI_z,g.devAB_g,g.devAB_r,g.devAB_i,g.devAB_z,g.devPHI_g,g.devPHI_r,g.devPHI_i,g.devPHI_z from galaxy as g join dbo.fgetNearbyObjEq( 261.19495 , 32.04302 , 4.89375 ) as GN on Gn.ObjID = g.ObjID join photoz as PHZ on g.ObjID = PHZ.ObjID 
  "
2013,2,20,23,57,24,128.40.1.54,SDSS3J,BESTDR9,0.04,1E-3,0,"SELECT 
p.objID, p.ra, p.dec, p.dered_u, p.dered_g, p.dered_r, p.dered_i, p.dered_z, p.modelMag_i, s.z, s.zErr, p.lnLStar_i 
FROM PhotoObjAll p, SpecObj s, dbo.fGetObjFromRectEq(309, 48, 310, 49) r 
WHERE 
p.objID = s.bestobjID and 
p.objID = r.objID and 
p.mode=1 and 
p.nchild = 0 and 
(p.flags & 0x0000000000040000 = 0) AND 
s.zWarning = 0 AND s.class='QSO' 
 
  "
2013,2,20,23,57,24,172.23.250.207,SDSS3J,BESTDR9,6E-3,1E-3,1,"SELECT  top 1 '<a target=INFO href=http://skyserver.sdss3.org/dr9/en/tools/explore/obj.asp?id=' + cast(p.objId as varchar(20)) + '>' + cast(p.objId as varchar(20)) + '</a>' as objID,
   p.run, p.rerun, p.camcol, p.field, p.obj,
   p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,
   p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z
   FROM fGetNearbyObjEq(195,2.5,0.5) n, PhotoPrimary p
   WHERE n.objID=p.objID   "
2013,2,20,23,57,22,172.23.250.207,SDSS3J,BESTDR9,6E-3,0,1,"SELECT  top 1 '<a target=INFO href=http://skyserver.sdss3.org/dr9/en/tools/explore/obj.asp?id=' + cast(p.objId as varchar(20)) + '>' + cast(p.objId as varchar(20)) + '</a>' as objID,
   p.run, p.rerun, p.camcol, p.field, p.obj,
   p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,
   p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z
   FROM fGetNearbyObjEq(195,2.5,0.5) n, PhotoPrimary p
   WHERE n.objID=p.objID   "
2013,2,20,23,57,22,66.249.75.115,SDSS3D,BESTDR8,0.023,0,1,select * from Field where fieldId=0x112d05b2a0a70000  
2013,2,20,23,57,21,129.187.203.45,SDSS3J,BESTDR9,3.52,0.021,1031,"select g.ra,g.dec,PHZ.z,G.petroMag_u,G.petroMag_g,G.petroMag_r,G.petroMag_i,G.petroMag_z,dered_g,dered_r,dered_i,g.dered_z,g.expAB_g,g.expAB_r,g.expAB_i,g.expAB_z,g.expPHI_g,g.expPHI_r,g.expPHI_i,g.expPHI_z,g.devAB_g,g.devAB_r,g.devAB_i,g.devAB_z,g.devPHI_g,g.devPHI_r,g.devPHI_i,g.devPHI_z from galaxy as g join dbo.fgetNearbyObjEq( 260.56815 , 33.07430 , 8.5463 ) as GN on Gn.ObjID = g.ObjID join photoz as PHZ on g.ObjID = PHZ.ObjID 
  "
2013,2,20,23,57,21,128.40.1.54,SDSS3J,BESTDR9,0.043,2E-3,0,"SELECT 
p.objID, p.ra, p.dec, p.dered_u, p.dered_g, p.dered_r, p.dered_i, p.dered_z, p.modelMag_i, s.z, s.zErr, p.lnLStar_i 
FROM PhotoObjAll p, SpecObj s, dbo.fGetObjFromRectEq(309, 47, 310, 48) r 
WHERE 
p.objID = s.bestobjID and 
p.objID = r.objID and 
p.mode=1 and 
p.nchild = 0 and 
(p.flags & 0x0000000000040000 = 0) AND 
s.zWarning = 0 AND s.class='QSO' 
 
  "
2013,2,20,23,57,21,133.56.195.32,SDSS3J,BESTDR9,9.11,0.045,264,SELECT * 
from SpecobjALL s 
where s.ra >= 146.58 and s.ra < 146.6 
  
2013,2,20,23,57,19,128.40.1.54,SDSS3J,BESTDR9,0.043,2E-3,0,"SELECT 
p.objID, p.ra, p.dec, p.dered_u, p.dered_g, p.dered_r, p.dered_i, p.dered_z, p.modelMag_i, s.z, s.zErr, p.lnLStar_i 
FROM PhotoObjAll p, SpecObj s, dbo.fGetObjFromRectEq(309, 46, 310, 47) r 
WHERE 
p.objID = s.bestobjID and 
p.objID = r.objID and 
p.mode=1 and 
p.nchild = 0 and 
(p.flags & 0x0000000000040000 = 0) AND 
s.zWarning = 0 AND s.class='QSO' 
 
  "
2013,2,20,23,57,17,172.23.250.207,SDSS3J,BESTDR9,3E-3,0,1,"SELECT  top 1 '<a target=INFO href=http://skyserver.sdss3.org/dr9/en/tools/explore/obj.asp?id=' + cast(p.objId as varchar(20)) + '>' + cast(p.objId as varchar(20)) + '</a>' as objID,
   p.run, p.rerun, p.camcol, p.field, p.obj,
   p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,
   p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z
   FROM fGetNearbyObjEq(195,2.5,0.5) n, PhotoPrimary p
   WHERE n.objID=p.objID   "
2013,2,20,23,57,17,129.187.203.45,SDSS3J,BESTDR9,2.93,0.013,214,"select g.ra,g.dec,PHZ.z,G.petroMag_u,G.petroMag_g,G.petroMag_r,G.petroMag_i,G.petroMag_z,dered_g,dered_r,dered_i,g.dered_z,g.expAB_g,g.expAB_r,g.expAB_i,g.expAB_z,g.expPHI_g,g.expPHI_r,g.expPHI_i,g.expPHI_z,g.devAB_g,g.devAB_r,g.devAB_i,g.devAB_z,g.devPHI_g,g.devPHI_r,g.devPHI_i,g.devPHI_z from galaxy as g join dbo.fgetNearbyObjEq( 259.15125 , 35.18164 , 3.9334 ) as GN on Gn.ObjID = g.ObjID join photoz as PHZ on g.ObjID = PHZ.ObjID 
  "
2013,2,20,23,57,17,66.249.75.115,SDSS3J,BESTDR9,0.02,0,1,select * from galSpecInfo where specObjId=0x090c230922006800  
2013,2,20,23,57,17,66.249.75.204,SDSS2A,BESTDR7,0.02,0,36,select * from SpecLineIndex where specObjId=0x011ccae729c00000  
2013,2,20,23,57,15,128.40.1.54,SDSS3J,BESTDR9,1.013,0.029,0,"SELECT 
p.objID, p.ra, p.dec, p.dered_u, p.dered_g, p.dered_r, p.dered_i, p.dered_z, p.modelMag_i, s.z, s.zErr, p.lnLStar_i 
FROM PhotoObjAll p, SpecObj s, dbo.fGetObjFromRectEq(309, 45, 310, 46) r 
WHERE 
p.objID = s.bestobjID and 
p.objID = r.objID and 
p.mode=1 and 
p.nchild = 0 and 
(p.flags & 0x0000000000040000 = 0) AND 
s.zWarning = 0 AND s.class='QSO' 
 
  "
2013,2,20,23,57,15,66.249.75.204,SDSS2A,BESTDR7,0.02,0,1,select * from ELRedshift where specObjId=0x012ccae748400000  
2013,2,20,23,57,14,128.135.52.118,SDSS3J,BESTDR9,0.02,1E-3,350,"SELECT p.ra, p.dec, p.u, p.g, p.r ,p.i, p.z, p.err_u, p.err_g,p.err_r,p.err_i,p.err_z , p.petroRad_u,p.petroRad_g,p.petroRad_r,p.petroRad_i,p.petroRad_z, p.petroRadErr_u,p.petroRadErr_g,p.petroRadErr_r,p.petroRadErr_i,p.petroRadErr_z, p.deVRad_u,p.deVRad_u,p.deVRad_u,p.deVRad_u,p.deVRad_u,p.deVRad_u, p.deVRadErr_u,p.deVRadErr_u,p.deVRadErr_u,p.deVRadErr_u,p.deVRadErr_u,p.deVRadErr_u, p.fracDev_u, p.fracDev_g, p.fracDev_r, p.fracDev_i, p.fracDev_z,p. deVAB_u,p. deVAB_g,p. deVAB_r,p. deVAB_i,p. deVAB_z FROM Star AS p, dbo.fGetNearbyObjEq(32.8309,14.0152,7) as N WHERE p.objID = N.objID 
  "
2013,2,20,23,57,14,172.23.250.207,SDSS3J,BESTDR9,3E-3,0,1,"SELECT  top 1 '<a target=INFO href=http://skyserver.sdss3.org/dr9/en/tools/explore/obj.asp?id=' + cast(p.objId as varchar(20)) + '>' + cast(p.objId as varchar(20)) + '</a>' as objID,
   p.run, p.rerun, p.camcol, p.field, p.obj,
   p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,
   p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z
   FROM fGetNearbyObjEq(195,2.5,0.5) n, PhotoPrimary p
   WHERE n.objID=p.objID   "
2013,2,20,23,57,14,66.249.75.204,SDSS2A,BESTDR7,0.026,0,36,select * from SpecLineIndex where specObjId=0x011ac9ca33000000  
2013,2,20,23,57,13,128.135.52.118,SDSS3J,BESTDR9,0.023,1E-3,536,"SELECT p.ra, p.dec, p.u, p.g, p.r ,p.i, p.z, p.err_u, p.err_g,p.err_r,p.err_i,p.err_z , p.petroRad_u,p.petroRad_g,p.petroRad_r,p.petroRad_i,p.petroRad_z, p.petroRadErr_u,p.petroRadErr_g,p.petroRadErr_r,p.petroRadErr_i,p.petroRadErr_z, p.deVRad_u,p.deVRad_u,p.deVRad_u,p.deVRad_u,p.deVRad_u,p.deVRad_u, p.deVRadErr_u,p.deVRadErr_u,p.deVRadErr_u,p.deVRadErr_u,p.deVRadErr_u,p.deVRadErr_u, p.fracDev_u, p.fracDev_g, p.fracDev_r, p.fracDev_i, p.fracDev_z,p. deVAB_u,p. deVAB_g,p. deVAB_r,p. deVAB_i,p. deVAB_z FROM Galaxy AS p, dbo.fGetNearbyObjEq(32.8309,14.0152,7) as N WHERE p.objID = N.objID 
  "
2013,2,20,23,57,13,66.249.75.204,SDSS2A,BESTDR7,0.02,0,1,select * from PhotoObjAll where objId=0x082805b6208601a0  
2013,2,20,23,57,12,128.40.1.54,SDSS3J,BESTDR9,0.93,0.029,0,"SELECT 
p.objID, p.ra, p.dec, p.dered_u, p.dered_g, p.dered_r, p.dered_i, p.dered_z, p.modelMag_i, s.z, s.zErr, p.lnLStar_i 
FROM PhotoObjAll p, SpecObj s, dbo.fGetObjFromRectEq(309, 44, 310, 45) r 
WHERE 
p.objID = s.bestobjID and 
p.objID = r.objID and 
p.mode=1 and 
p.nchild = 0 and 
(p.flags & 0x0000000000040000 = 0) AND 
s.zWarning = 0 AND s.class='QSO' 
 
  "
2013,2,20,23,57,12,172.23.250.207,SDSS3J,BESTDR9,3E-3,1E-3,1,"SELECT  top 1 '<a target=INFO href=http://skyserver.sdss3.org/dr9/en/tools/explore/obj.asp?id=' + cast(p.objId as varchar(20)) + '>' + cast(p.objId as varchar(20)) + '</a>' as objID,
   p.run, p.rerun, p.camcol, p.field, p.obj,
   p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,
   p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z
   FROM fGetNearbyObjEq(195,2.5,0.5) n, PhotoPrimary p
   WHERE n.objID=p.objID   "
2013,2,20,23,57,12,129.187.203.45,SDSS3J,BESTDR9,3.943,0.052,648,"select g.ra,g.dec,PHZ.z,G.petroMag_u,G.petroMag_g,G.petroMag_r,G.petroMag_i,G.petroMag_z,dered_g,dered_r,dered_i,g.dered_z,g.expAB_g,g.expAB_r,g.expAB_i,g.expAB_z,g.expPHI_g,g.expPHI_r,g.expPHI_i,g.expPHI_z,g.devAB_g,g.devAB_r,g.devAB_i,g.devAB_z,g.devPHI_g,g.devPHI_r,g.devPHI_i,g.devPHI_z from galaxy as g join dbo.fgetNearbyObjEq( 257.67993 , 33.08788 , 6.11873 ) as GN on Gn.ObjID = g.ObjID join photoz as PHZ on g.ObjID = PHZ.ObjID 
  "
2013,2,20,23,57,11,66.249.75.115,SDSS3J,BESTDR9,6E-3,0,0,select * from galSpecIndx where specObjId=0x4bd86cd63506f400  
2013,2,20,23,57,11,128.135.52.118,SDSS3J,BESTDR9,0.023,1E-3,350,"SELECT p.ra, p.dec, p.u, p.g, p.r ,p.i, p.z, p.err_u, p.err_g,p.err_r,p.err_i,p.err_z , p.petroRad_u,p.petroRad_g,p.petroRad_r,p.petroRad_i,p.petroRad_z, p.petroRadErr_u,p.petroRadErr_g,p.petroRadErr_r,p.petroRadErr_i,p.petroRadErr_z, p.deVRad_u,p.deVRad_u,p.deVRad_u,p.deVRad_u,p.deVRad_u,p.deVRad_u, p.deVRadErr_u,p.deVRadErr_u,p.deVRadErr_u,p.deVRadErr_u,p.deVRadErr_u,p.deVRadErr_u, p.fracDev_u, p.fracDev_g, p.fracDev_r, p.fracDev_i, p.fracDev_z,p. deVAB_u,p. deVAB_g,p. deVAB_r,p. deVAB_i,p. deVAB_z FROM Star AS p, dbo.fGetNearbyObjEq(32.8309,14.0152,7) as N WHERE p.objID = N.objID 
  "
2013,2,20,23,57,10,133.56.195.32,SDSS3J,BESTDR9,9.603,0.083,253,SELECT * 
from SpecobjALL s 
where s.ra >= 146.56 and s.ra < 146.58 
  
2013,2,20,23,57,10,128.135.52.118,SDSS3J,BESTDR9,0.026,1E-3,536,"SELECT p.ra, p.dec, p.u, p.g, p.r ,p.i, p.z, p.err_u, p.err_g,p.err_r,p.err_i,p.err_z , p.petroRad_u,p.petroRad_g,p.petroRad_r,p.petroRad_i,p.petroRad_z, p.petroRadErr_u,p.petroRadErr_g,p.petroRadErr_r,p.petroRadErr_i,p.petroRadErr_z, p.deVRad_u,p.deVRad_u,p.deVRad_u,p.deVRad_u,p.deVRad_u,p.deVRad_u, p.deVRadErr_u,p.deVRadErr_u,p.deVRadErr_u,p.deVRadErr_u,p.deVRadErr_u,p.deVRadErr_u, p.fracDev_u, p.fracDev_g, p.fracDev_r, p.fracDev_i, p.fracDev_z,p. deVAB_u,p. deVAB_g,p. deVAB_r,p. deVAB_i,p. deVAB_z FROM Galaxy AS p, dbo.fGetNearbyObjEq(32.8309,14.0152,7) as N WHERE p.objID = N.objID 
  "
2013,2,20,23,57,9,128.40.1.54,SDSS3J,BESTDR9,0.89,0.03,0,"SELECT 
p.objID, p.ra, p.dec, p.dered_u, p.dered_g, p.dered_r, p.dered_i, p.dered_z, p.modelMag_i, s.z, s.zErr, p.lnLStar_i 
FROM PhotoObjAll p, SpecObj s, dbo.fGetObjFromRectEq(309, 43, 310, 44) r 
WHERE 
p.objID = s.bestobjID and 
p.objID = r.objID and 
p.mode=1 and 
p.nchild = 0 and 
(p.flags & 0x0000000000040000 = 0) AND 
s.zWarning = 0 AND s.class='QSO' 
 
  "
2013,2,20,23,57,9,128.135.52.118,SDSS3J,BESTDR9,0.036,2E-3,350,"SELECT p.ra, p.dec, p.u, p.g, p.r ,p.i, p.z, p.err_u, p.err_g,p.err_r,p.err_i,p.err_z , p.petroRad_u,p.petroRad_g,p.petroRad_r,p.petroRad_i,p.petroRad_z, p.petroRadErr_u,p.petroRadErr_g,p.petroRadErr_r,p.petroRadErr_i,p.petroRadErr_z, p.deVRad_u,p.deVRad_u,p.deVRad_u,p.deVRad_u,p.deVRad_u,p.deVRad_u, p.deVRadErr_u,p.deVRadErr_u,p.deVRadErr_u,p.deVRadErr_u,p.deVRadErr_u,p.deVRadErr_u, p.fracDev_u, p.fracDev_g, p.fracDev_r, p.fracDev_i, p.fracDev_z,p. deVAB_u,p. deVAB_g,p. deVAB_r,p. deVAB_i,p. deVAB_z FROM Star AS p, dbo.fGetNearbyObjEq(32.8309,14.0152,7) as N WHERE p.objID = N.objID 
  "
2013,2,20,23,57,9,66.249.75.204,SDSS2A,BESTDR7,0.023,1E-3,1,select * from PhotoObjAll where objId=0x082c02f4a0c60361  
2013,2,20,23,57,8,66.249.75.204,SDSS2A,BESTDR7,0.02,0,0,select * from ELRedshift where specObjId=0x012ccae735800000  
2013,2,20,23,57,7,172.23.250.207,SDSS3J,BESTDR9,3E-3,0,1,"SELECT  top 1 '<a target=INFO href=http://skyserver.sdss3.org/dr9/en/tools/explore/obj.asp?id=' + cast(p.objId as varchar(20)) + '>' + cast(p.objId as varchar(20)) + '</a>' as objID,
   p.run, p.rerun, p.camcol, p.field, p.obj,
   p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,
   p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z
   FROM fGetNearbyObjEq(195,2.5,0.5) n, PhotoPrimary p
   WHERE n.objID=p.objID   "
2013,2,20,23,57,7,129.187.203.45,SDSS3J,BESTDR9,2.993,0.041,347,"select g.ra,g.dec,PHZ.z,G.petroMag_u,G.petroMag_g,G.petroMag_r,G.petroMag_i,G.petroMag_z,dered_g,dered_r,dered_i,g.dered_z,g.expAB_g,g.expAB_r,g.expAB_i,g.expAB_z,g.expPHI_g,g.expPHI_r,g.expPHI_i,g.expPHI_z,g.devAB_g,g.devAB_r,g.devAB_i,g.devAB_z,g.devPHI_g,g.devPHI_r,g.devPHI_i,g.devPHI_z from galaxy as g join dbo.fgetNearbyObjEq( 257.67514 , 32.90887 , 4.43164 ) as GN on Gn.ObjID = g.ObjID join photoz as PHZ on g.ObjID = PHZ.ObjID 
  "
2013,2,20,23,57,5,128.220.146.112,SDSS3J,BESTDR9,3E-3,0,1,"SELECT  top 1 '<a target=INFO href=http://skyserver.sdss3.org/dr9/en/tools/explore/obj.asp?id=' + cast(p.objId as varchar(20)) + '>' + cast(p.objId as varchar(20)) + '</a>' as objID,
   p.run, p.rerun, p.camcol, p.field, p.obj,
   p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,
   p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z
   FROM fGetNearbyObjEq(195,2.5,0.5) n, PhotoPrimary p
   WHERE n.objID=p.objID   "
2013,2,20,23,57,5,128.40.1.54,SDSS3J,BESTDR9,1.21,0.035,0,"SELECT 
p.objID, p.ra, p.dec, p.dered_u, p.dered_g, p.dered_r, p.dered_i, p.dered_z, p.modelMag_i, s.z, s.zErr, p.lnLStar_i 
FROM PhotoObjAll p, SpecObj s, dbo.fGetObjFromRectEq(309, 42, 310, 43) r 
WHERE 
p.objID = s.bestobjID and 
p.objID = r.objID and 
p.mode=1 and 
p.nchild = 0 and 
(p.flags & 0x0000000000040000 = 0) AND 
s.zWarning = 0 AND s.class='QSO' 
 
  "
2013,2,20,23,57,5,128.135.52.118,SDSS3J,BESTDR9,3.25,0.043,536,"SELECT p.ra, p.dec, p.u, p.g, p.r ,p.i, p.z, p.err_u, p.err_g,p.err_r,p.err_i,p.err_z , p.petroRad_u,p.petroRad_g,p.petroRad_r,p.petroRad_i,p.petroRad_z, p.petroRadErr_u,p.petroRadErr_g,p.petroRadErr_r,p.petroRadErr_i,p.petroRadErr_z, p.deVRad_u,p.deVRad_u,p.deVRad_u,p.deVRad_u,p.deVRad_u,p.deVRad_u, p.deVRadErr_u,p.deVRadErr_u,p.deVRadErr_u,p.deVRadErr_u,p.deVRadErr_u,p.deVRadErr_u, p.fracDev_u, p.fracDev_g, p.fracDev_r, p.fracDev_i, p.fracDev_z,p. deVAB_u,p. deVAB_g,p. deVAB_r,p. deVAB_i,p. deVAB_z FROM Galaxy AS p, dbo.fGetNearbyObjEq(32.8309,14.0152,7) as N WHERE p.objID = N.objID 
  "
2013,2,20,23,57,5,128.220.146.112,SDSS2A,BESTDR1,3E-3,0,1,"SELECT  top 1   p.objID, p.run, p.rerun, p.camcol, p.field, p.obj,
   p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,
   p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z
   FROM fGetNearbyObjEq(195,2.5,0.5) n, PhotoPrimary p
   WHERE n.objID=p.objID   "
2013,2,20,23,57,5,66.249.75.204,SDSS2A,BESTDR7,0.03,0,1,select * from PhotoObjAll where objId=0x082805b6208600cc  
2013,2,20,23,57,4,172.23.250.207,SDSS3J,BESTDR9,3E-3,0,1,"SELECT  top 1 '<a target=INFO href=http://skyserver.sdss3.org/dr9/en/tools/explore/obj.asp?id=' + cast(p.objId as varchar(20)) + '>' + cast(p.objId as varchar(20)) + '</a>' as objID,
   p.run, p.rerun, p.camcol, p.field, p.obj,
   p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,
   p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z
   FROM fGetNearbyObjEq(195,2.5,0.5) n, PhotoPrimary p
   WHERE n.objID=p.objID   "
2013,2,20,23,57,2,129.187.203.45,SDSS3J,BESTDR9,3.78,0.041,373,"select g.ra,g.dec,PHZ.z,G.petroMag_u,G.petroMag_g,G.petroMag_r,G.petroMag_i,G.petroMag_z,dered_g,dered_r,dered_i,g.dered_z,g.expAB_g,g.expAB_r,g.expAB_i,g.expAB_z,g.expPHI_g,g.expPHI_r,g.expPHI_i,g.expPHI_z,g.devAB_g,g.devAB_r,g.devAB_i,g.devAB_z,g.devPHI_g,g.devPHI_r,g.devPHI_i,g.devPHI_z from galaxy as g join dbo.fgetNearbyObjEq( 258.33286 , 40.07116 , 4.94612 ) as GN on Gn.ObjID = g.ObjID join photoz as PHZ on g.ObjID = PHZ.ObjID 
  "
2013,2,20,23,57,2,172.23.250.207,SDSS3J,BESTDR9,3E-3,0,1,"SELECT  top 1 '<a target=INFO href=http://skyserver.sdss3.org/dr9/en/tools/explore/obj.asp?id=' + cast(p.objId as varchar(20)) + '>' + cast(p.objId as varchar(20)) + '</a>' as objID,
   p.run, p.rerun, p.camcol, p.field, p.obj,
   p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,
   p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z
   FROM fGetNearbyObjEq(195,2.5,0.5) n, PhotoPrimary p
   WHERE n.objID=p.objID   "
2013,2,20,23,57,2,66.249.75.204,SDSS2A,BESTDR7,10E-3,0,1,select * from PhotoObjAll where objId=0x082805b62086012b  
2013,2,20,23,57,1,128.40.1.54,SDSS3J,BESTDR9,1.363,0.039,0,"SELECT 
p.objID, p.ra, p.dec, p.dered_u, p.dered_g, p.dered_r, p.dered_i, p.dered_z, p.modelMag_i, s.z, s.zErr, p.lnLStar_i 
FROM PhotoObjAll p, SpecObj s, dbo.fGetObjFromRectEq(309, 41, 310, 42) r 
WHERE 
p.objID = s.bestobjID and 
p.objID = r.objID and 
p.mode=1 and 
p.nchild = 0 and 
(p.flags & 0x0000000000040000 = 0) AND 
s.zWarning = 0 AND s.class='QSO' 
 
  "
2013,2,20,23,56,59,133.56.195.32,SDSS3J,BESTDR9,9.293,0.088,239,SELECT * 
from SpecobjALL s 
where s.ra >= 146.54 and s.ra < 146.56 
  
2013,2,20,23,56,59,66.249.75.204,SDSS2A,BESTDR7,10E-3,1E-3,1,select * from PhotoObjAll where objId=0x082805b62086012d  
2013,2,20,23,56,57,172.23.250.207,SDSS3J,BESTDR9,6E-3,0,1,"SELECT  top 1 '<a target=INFO href=http://skyserver.sdss3.org/dr9/en/tools/explore/obj.asp?id=' + cast(p.objId as varchar(20)) + '>' + cast(p.objId as varchar(20)) + '</a>' as objID,
   p.run, p.rerun, p.camcol, p.field, p.obj,
   p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,
   p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z
   FROM fGetNearbyObjEq(195,2.5,0.5) n, PhotoPrimary p
   WHERE n.objID=p.objID   "
2013,2,20,23,56,57,128.40.1.54,SDSS3J,BESTDR9,1.65,0.048,0,"SELECT 
p.objID, p.ra, p.dec, p.dered_u, p.dered_g, p.dered_r, p.dered_i, p.dered_z, p.modelMag_i, s.z, s.zErr, p.lnLStar_i 
FROM PhotoObjAll p, SpecObj s, dbo.fGetObjFromRectEq(309, 40, 310, 41) r 
WHERE 
p.objID = s.bestobjID and 
p.objID = r.objID and 
p.mode=1 and 
p.nchild = 0 and 
(p.flags & 0x0000000000040000 = 0) AND 
s.zWarning = 0 AND s.class='QSO' 
 
  "
2013,2,20,23,56,57,66.249.75.117,SDSS2B,BESTDR7,0.026,0,1,select * from PhotoTag where objId=0x082802f0c14f02c2  
2013,2,20,23,56,57,66.249.75.204,SDSS2A,BESTDR7,0.016,0,1,select * from PhotoObjAll where objId=0x082805b62086012a  
2013,2,20,23,56,56,129.187.203.45,SDSS3J,BESTDR9,4.88,0.062,384,"select g.ra,g.dec,PHZ.z,G.petroMag_u,G.petroMag_g,G.petroMag_r,G.petroMag_i,G.petroMag_z,dered_g,dered_r,dered_i,g.dered_z,g.expAB_g,g.expAB_r,g.expAB_i,g.expAB_z,g.expPHI_g,g.expPHI_r,g.expPHI_i,g.expPHI_z,g.devAB_g,g.devAB_r,g.devAB_i,g.devAB_z,g.devPHI_g,g.devPHI_r,g.devPHI_i,g.devPHI_z from galaxy as g join dbo.fgetNearbyObjEq( 260.86725 , 32.82035 , 4.70918 ) as GN on Gn.ObjID = g.ObjID join photoz as PHZ on g.ObjID = PHZ.ObjID 
  "
2013,2,20,23,56,55,128.220.146.112,SDSS3J,BESTDR9,6E-3,0,1,"SELECT  top 1 '<a target=INFO href=http://skyserver.sdss3.org/dr9/en/tools/explore/obj.asp?id=' + cast(p.objId as varchar(20)) + '>' + cast(p.objId as varchar(20)) + '</a>' as objID,
   p.run, p.rerun, p.camcol, p.field, p.obj,
   p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,
   p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z
   FROM fGetNearbyObjEq(195,2.5,0.5) n JOIN PhotoPrimary p ON n.objID=p.objID   "
2013,2,20,23,56,54,172.23.250.207,SDSS3J,BESTDR9,6E-3,0,1,"SELECT  top 1 '<a target=INFO href=http://skyserver.sdss3.org/dr9/en/tools/explore/obj.asp?id=' + cast(p.objId as varchar(20)) + '>' + cast(p.objId as varchar(20)) + '</a>' as objID,
   p.run, p.rerun, p.camcol, p.field, p.obj,
   p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,
   p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z
   FROM fGetNearbyObjEq(195,2.5,0.5) n, PhotoPrimary p
   WHERE n.objID=p.objID   "
2013,2,20,23,56,54,66.249.75.57,JHU-SDSS002,BestDR5,0.03,0,1,select * from Field where fieldId=0x08280ab280700000  
2013,2,20,23,56,53,128.40.1.54,SDSS3J,BESTDR9,1.346,0.04,0,"SELECT 
p.objID, p.ra, p.dec, p.dered_u, p.dered_g, p.dered_r, p.dered_i, p.dered_z, p.modelMag_i, s.z, s.zErr, p.lnLStar_i 
FROM PhotoObjAll p, SpecObj s, dbo.fGetObjFromRectEq(309, 39, 310, 40) r 
WHERE 
p.objID = s.bestobjID and 
p.objID = r.objID and 
p.mode=1 and 
p.nchild = 0 and 
(p.flags & 0x0000000000040000 = 0) AND 
s.zWarning = 0 AND s.class='QSO' 
 
  "
2013,2,20,23,56,52,129.187.203.45,SDSS3J,BESTDR9,4.163,0.042,329,"select g.ra,g.dec,PHZ.z,G.petroMag_u,G.petroMag_g,G.petroMag_r,G.petroMag_i,G.petroMag_z,dered_g,dered_r,dered_i,g.dered_z,g.expAB_g,g.expAB_r,g.expAB_i,g.expAB_z,g.expPHI_g,g.expPHI_r,g.expPHI_i,g.expPHI_z,g.devAB_g,g.devAB_r,g.devAB_i,g.devAB_z,g.devPHI_g,g.devPHI_r,g.devPHI_i,g.devPHI_z from galaxy as g join dbo.fgetNearbyObjEq( 259.32565 , 38.08282 , 4.09105 ) as GN on Gn.ObjID = g.ObjID join photoz as PHZ on g.ObjID = PHZ.ObjID 
  "
